Fecha,Estacion,PM10,Latitud,Longitud
2009-01-01,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-02,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-03,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-04,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-05,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-06,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-07,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-08,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-09,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-10,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-11,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-12,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-13,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-14,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-15,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-16,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-17,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-18,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-19,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-20,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-21,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-22,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-23,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-24,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-25,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-26,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-27,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-28,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-29,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2009-01-30,Avenida Francia,21.071860795947398,39.45952569339903,-0.348132633780787
2010-01-01,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-02,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-03,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-04,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-05,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-06,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-07,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-08,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-09,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-10,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-11,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-12,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-13,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-14,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-15,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-16,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-17,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-18,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-19,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-20,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-21,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-22,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-23,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-24,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-25,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-26,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-27,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-28,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-29,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2010-01-30,Bulevard Sud,21.071860795947398,39.4456696664508,-0.3698880681584703
2009-01-01,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-02,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-03,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-04,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-05,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-06,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
2009-01-07,Conselleria Meteo,21.071860795947398,39.483155093277645,-0.4065135440902669
